round,main_accuracy,main_loss,attack_success_rate,is_attack_active,bottleneck_distance,bottleneck_threshold
1,0.06025336500395883,3.6335792255401613,0.0,0,,
2,0.07719714964370546,3.5592407274246214,0.0,0,,
3,0.07846397466349961,3.497663149833679,0.0,0,,
4,0.12612826603325417,3.4698920345306394,0.0,0,,
5,0.1543942992874109,3.387955346107483,0.0,0,,
6,0.09920823436262866,3.3196415758132933,0.0,0,,
7,0.19770387965162312,3.197099304199219,0.0,0,,
8,0.2327790973871734,3.025377140045166,0.0,0,,
9,0.22446555819477435,2.891882662773132,0.0,0,,
10,0.17783056215360254,3.7820304298400877,0.0,0,,
11,0.26524148851939827,2.9358195447921753,0.0,0,,
12,0.3319081551860649,2.5397763442993164,0.0,0,,
13,0.24370546318289787,2.6055165767669677,0.0,0,,
14,0.28630245447347585,2.5230665016174316,0.0,0,,
15,0.2815518606492478,2.4656930351257325,0.0,0,,
16,0.307680126682502,2.4804909944534304,0.0,0,,
17,0.2903404592240697,2.4005768299102783,0.0,0,,
18,0.2665083135391924,2.460357232093811,0.0,0,,
19,0.37157561361836894,2.1703594636917116,0.0,0,,
20,0.32478226444972286,2.285744047164917,0.0,0,,
21,0.31979414093428343,2.323641381263733,0.0,0,,
22,0.3369754552652415,2.1927850818634034,0.0,0,,
23,0.3241488519398258,3.247015256881714,0.0,0,,
24,0.40783847980997623,2.109238791465759,0.0,0,,
25,0.448535233570863,1.820131242275238,0.0,0,,
26,0.5299287410926365,1.6161246442794799,0.0,0,,
27,0.5108471892319874,1.5427274584770203,0.0,0,,
28,0.5096595407759303,1.535388560295105,0.0,0,,
29,0.49026128266033253,1.5814160370826722,0.0,0,,
30,0.5657957244655581,1.4875665259361268,0.0,0,,
31,0.565083135391924,1.3650639629364014,0.0,0,,
32,0.5809184481393508,1.347567958831787,0.0,0,,
33,0.5496437054631829,1.371649034023285,0.0,0,,
34,0.5974663499604117,1.252020845413208,0.0,0,,
35,0.6039588281868566,1.328234941959381,0.0,0,,
36,0.5501187648456057,1.3846605396270752,0.0,0,,
37,0.6270783847980997,1.16051221370697,0.0,0,,
38,0.5983372921615202,1.2713916730880737,0.0,0,,
39,0.6600158353127474,1.1137023448944092,0.0,0,,
40,0.6349168646080761,1.0943316066265105,0.0,0,,
41,0.5992874109263658,1.2662672924995422,0.0,0,,
42,0.6274742676167855,1.1153638935089112,0.0,0,,
43,0.46381631037212984,2.6319818687438965,0.0,0,,
44,0.6455265241488519,1.1947957539558411,0.0,0,,
45,0.6929532858273951,0.9416649878025055,0.0,0,,
46,0.715360253365004,0.9121648418903351,0.0,0,,
47,0.7401425178147268,0.8321463787555694,0.0,0,,
48,0.7471892319873318,0.8179599225521088,0.0,0,,
49,0.7463974663499604,0.8158170354366302,0.0,0,,
50,0.7559778305621536,0.7738256108760834,0.0,0,,
51,0.7651623119556611,0.772260913848877,0.0,0,,
52,0.7637371338083927,0.773316959142685,0.0,0,,
53,0.7563737133808393,0.7772891771793365,0.0,0,,
54,0.7577988915281076,0.7448224341869354,0.0,0,,
55,0.7753760886777514,0.7440043783187866,0.0,0,,
56,0.7725257323832145,0.7350864672660827,0.0,0,,
57,0.7716547901821061,0.7422860133647918,0.0,0,,
58,0.7794932699920823,0.7026980125904083,0.0,0,,
59,0.7633412509897071,0.7308317601680756,0.0,0,,
60,0.7685669041963579,0.7186371409893035,0.0,0,,
61,0.772209026128266,0.7227855253219605,0.0,0,,
62,0.8015043547110056,0.6862623679637909,0.0,0,,
63,0.7849564528899445,0.7060058987140656,0.0,0,,
64,0.7925574030087095,0.6777615654468536,0.0,0,,
65,0.7890736342042756,0.6847899961471557,0.0,0,,
66,0.7627870150435471,0.73299569606781,0.0,0,,
67,0.7839271575613619,0.6991165292263031,0.0,0,,
68,0.8110847189231988,0.6241935300827026,0.0,0,,
69,0.7825019794140934,0.6559045445919037,0.0,0,,
70,0.8079176563737134,0.6431522023677826,0.0,0,,
71,0.7847189231987332,0.694998300075531,0.0,0,,
72,0.8327790973871734,0.5962135851383209,0.0,0,,
73,0.8023752969121141,0.6431246531009674,0.0,0,,
74,0.7866983372921615,0.6899334251880646,0.0,0,,
75,0.8193190815518606,0.5977950423955918,0.0,0,,
76,0.7384798099762471,0.8466458368301392,0.0,0,,
77,0.813064133016627,0.6125923335552216,0.0,0,,
78,0.8182106096595407,0.5792864382266998,0.0,0,,
79,0.7752969121140143,0.772623872756958,0.0,0,,
80,0.8204275534441805,0.5725863534212112,0.0,0,,
81,0.7783056215360253,0.6886631143093109,0.0,0,,
82,0.7576405384006334,0.7301720142364502,0.0,0,,
83,0.8186856690419636,0.5857272952795028,0.0,0,,
84,0.8314330958036421,0.5726685088872909,0.0,0,,
85,0.7913697545526525,0.76870121717453,0.0,0,,
86,0.8008709422011084,0.631220526099205,0.0,0,,
87,0.8482185273159145,0.5291433489322662,0.0,0,,
88,0.7737925574030087,0.7049235045909882,0.0,0,,
89,0.8267616785431512,0.5608405935764312,0.0,0,,
90,0.8448139350752177,0.5275282901525498,0.0,0,,
91,0.833729216152019,0.543333997130394,0.0,0,,
92,0.8066508313539192,0.6379359865188599,0.0,0,,
93,0.8164687252573238,0.6206764948368072,0.0,0,,
94,0.8331749802058591,0.533849521279335,0.0,0,,
95,0.8444180522565321,0.5394012421369553,0.0,0,,
96,0.8187648456057007,0.5911989611387253,0.0,0,,
97,0.833729216152019,0.5507629716396332,0.0,0,,
98,0.7632620744259699,0.8360626041889191,0.0,0,,
99,0.8589865399841646,0.4968613874912262,0.0,0,,
100,0.7844813935075218,0.797807685136795,0.0,0,,
101,0.8403008709422011,0.5532933896780015,0.0,0,,
102,0.8269992082343627,0.5679322338104248,0.0,0,,
103,0.8261282660332542,0.5722749584913254,0.0,0,,
104,0.8053840063341251,0.6910083305835724,0.0,0,,
105,0.8570071258907364,0.4955069953203201,0.0,0,,
106,0.8030087094220111,0.6546355867385865,0.0,0,,
107,0.8504354711005543,0.5400893074274064,0.0,0,,
108,0.8349960411718131,0.5522061669826508,0.0,0,,
109,0.8479018210609659,0.5215328657627105,0.0,0,,
110,0.854394299287411,0.4794108557701111,0.0,0,,
111,0.859144893111639,0.48680156528949736,0.0,0,,
112,0.8535233570863024,0.4872294479608536,0.0,0,,
113,0.8063341250989707,0.6388260692358017,0.0,0,,
114,0.8403008709422011,0.5113641148805619,0.0,0,,
115,0.8315914489311164,0.5648808312416077,0.0,0,,
116,0.8155186064924782,0.6385793393850326,0.0,0,,
