round,main_accuracy,main_loss,attack_success_rate,is_attack_active,bottleneck_distance,bottleneck_threshold
1,0.06025336500395883,3.6335792255401613,0.0,0,,
2,0.07719714964370546,3.5592407274246214,0.0,0,,
3,0.07846397466349961,3.497663154602051,0.0,0,,
4,0.11844813935075217,3.465525803565979,0.0,0,,
5,0.1789390340459224,3.38498908996582,0.0,0,,
6,0.12557403008709422,3.3202229356765747,0.0,0,,
7,0.2091844813935075,3.1841418838500974,0.0,0,,
8,0.17458432304038005,3.038479471206665,0.0,0,,
9,0.13444180522565322,3.840569167137146,0.0,0,,
10,0.2547110055423595,3.079660792350769,0.0,0,,
11,0.3182106096595408,2.6694233798980713,0.0,0,,
12,0.35170229612034837,2.4807174444198608,0.0,0,,
13,0.21955661124307205,2.6056098556518554,0.0,0,,
14,0.3821852731591449,2.273324103355408,0.0,0,,
15,0.31654790182106096,2.275412793159485,0.0,0,,
16,0.281076801266825,2.6312759256362916,0.0,0,,
17,0.39992082343626284,2.1127064704895018,0.0,0,,
18,0.32755344418052257,2.2298706769943237,0.0,0,,
19,0.39255740300870945,2.1338742923736573,0.0,0,,
20,0.3239113222486144,2.282736940383911,0.0,0,,
21,0.4399841646872526,1.9059234261512756,0.0,0,,
22,0.49730799683293747,1.653664267063141,0.0,0,,
23,0.4847980997624703,1.692695710659027,0.0,0,,
24,0.4802850356294537,1.6875181579589844,0.0,0,,
25,0.4992874109263658,1.6374234938621521,0.0,0,,
26,0.5223277909738717,1.6242557644844056,0.0,0,,
27,0.5328582739509106,1.4360686254501343,0.0,0,,
28,0.49675376088677753,1.639165642261505,0.0,0,,
29,0.4552652414885194,1.7716531038284302,0.0,0,,
30,0.5347585114806017,1.507753508090973,0.0,0,,
31,0.5676959619952494,1.4165676021575928,0.0,0,,
32,0.5813935075217735,1.3593560528755189,0.0,0,,
33,0.5671417260490895,1.3029737329483033,0.0,0,,
34,0.5723673792557403,1.4012325668334962,0.0,0,,
35,0.5479809976247031,1.4747353863716126,0.0,0,,
36,0.5828978622327791,1.2969410371780397,0.0,0,,
37,0.5797307996832938,1.307147295475006,0.0,0,,
38,0.6219319081551861,1.1951241755485535,0.0,0,,
39,0.6589073634204275,1.1565193510055543,0.0,0,,
40,0.5771971496437055,1.2663726353645324,0.0,0,,
41,0.5716547901821061,1.3519825673103332,0.0,0,,
42,0.6044338875692795,1.187794644832611,0.0,0,,
43,0.4746634996041172,2.293474345207214,0.0,0,,
44,0.6642121931908155,1.0971932697296143,0.0,0,,
45,0.6440221694378464,1.151862919330597,0.0,0,,
46,0.6128266033254157,1.2267173624038696,0.0,0,,
47,0.6382422802850356,1.0801482629776,0.0,0,,
48,0.5767220902612826,1.3865990591049195,0.0,0,,
49,0.6182106096595408,1.2939333462715148,0.0,0,,
50,0.6269992082343626,1.1124773681163789,0.0,0,,
51,0.6700712589073634,1.0487537968158722,0.0,0,,
52,0.7544734758511481,0.8009349751472473,0.0,0,,
53,0.739034045922407,0.8400333511829376,0.0,0,,
54,0.7163103721298496,0.866963529586792,0.0,0,,
55,0.5655581947743468,1.9352827644348145,0.0,0,,
56,0.7441013460015835,0.9055346870422363,0.0,0,,
57,0.7711797307996833,0.7465058636665344,0.0,0,,
58,0.736104513064133,0.8013403677940368,0.0,0,,
59,0.5921615201900238,1.417644145488739,0.0,0,,
60,0.7608076009501188,0.8065785109996796,0.0,0,,
61,0.7676959619952494,0.732271134853363,0.0,0,,
62,0.5903404592240696,1.4952136731147767,0.0,0,,
63,0.767458432304038,0.7955287981033325,0.0,0,,
64,0.7908155186064925,0.6938836097717285,0.0,0,,
65,0.5939034045922407,1.7781448101997375,0.0,0,,
66,0.7835312747426761,0.769832808971405,0.0,0,,
67,0.766270783847981,0.7351483821868896,0.0,0,,
68,0.7757719714964371,0.7216120314598083,0.0,0,,
69,0.6709422011084719,1.1378935849666596,0.0,0,,
70,0.7992082343626287,0.6879262912273407,0.0,0,,
71,0.7761678543151227,0.6865960371494293,0.0,0,,
72,0.6738717339667458,1.1517616367340089,0.0,0,,
73,0.8140142517814727,0.6454135882854461,0.0,0,,
74,0.7511480601741884,0.7748245942592621,0.0,0,,
75,0.7979414093428345,0.6529343008995057,0.0,0,,
76,0.807125890736342,0.641374078989029,0.0,0,,
77,0.7209817893903404,0.8997436213493347,0.0,0,,
78,0.7192399049881235,0.9565518891811371,0.0,0,,
79,0.8194774346793349,0.6262526285648345,0.0,0,,
80,0.7954077593032463,0.6487855577468872,0.0,0,,
81,0.8343626286619161,0.5504951077699661,0.0,0,,
82,0.8394299287410927,0.529153460264206,0.0,0,,
83,0.8383214568487728,0.5353288525342941,0.0,0,,
84,0.8172604908946952,0.6202206301689148,0.0,0,,
85,0.8329374505146476,0.5447883975505828,0.0,0,,
86,0.8091053048297704,0.6101332610845566,0.0,0,,
87,0.8206650831353919,0.5994647991657257,0.0,0,,
88,0.8464766429136975,0.51045942902565,0.0,0,,
89,0.8109263657957244,0.6456375968456268,0.0,0,,
90,0.8226444972288203,0.5625728821754455,0.0,0,,
91,0.8546318289786223,0.489968826174736,0.0,0,,
92,0.8418052256532067,0.5111151331663132,0.0,0,,
93,0.8517022961203484,0.5079474306106567,0.0,0,,
94,0.8242280285035629,0.575116063952446,0.0,0,,
95,0.8285827395091053,0.5724217075109482,0.0,0,,
96,0.833729216152019,0.5342561054229736,0.0,0,,
97,0.8382422802850357,0.5351959711313248,0.0,0,,
98,0.8209817893903405,0.5950250470638275,0.0,0,,
99,0.7975455265241489,0.6641682803630828,0.0,0,,
100,0.8471100554235946,0.5016153717041015,0.0,0,,
101,0.8192399049881235,0.5874721258878708,0.0,0,,
102,0.8185273159144894,0.5963995146751404,0.0,0,,
103,0.8080760095011876,0.6512480676174164,0.0,0,,
104,0.8231987331749802,0.5786793065071106,0.0,0,,
105,0.8514647664291369,0.4955823701620102,0.0,0,,
106,0.8121931908155187,0.6291188710927963,0.0,0,,
107,0.792874109263658,0.6987616854906082,0.0,0,,
108,0.8151227236737926,0.6022594970464706,0.0,0,,
109,0.8511480601741884,0.49638793408870696,0.0,0,,
110,0.8466349960411718,0.5298816573619842,0.0,0,,
111,0.7536817102137767,0.8558110153675079,0.0,0,,
112,0.8730007917656374,0.45799614369869235,0.0,0,,
113,0.8452098178939034,0.506152503490448,0.0,0,,
114,0.8019002375296912,0.6509560543298721,0.0,0,,
115,0.8755344418052257,0.4260411238670349,0.0,0,,
116,0.8276326207442597,0.635222777724266,0.0,0,,
