round,main_accuracy,main_loss,attack_success_rate,is_attack_active,bottleneck_distance,bottleneck_threshold
57,0.8459224069675376,0.5492388021945953,0.0,0,,
58,0.8469517022961204,0.5670863538980484,0.0,0,,
59,0.8494061757719715,0.5465625113248825,0.0,0,,
60,0.8456848772763262,0.5463029652833938,0.0,0,,
61,0.8451306413301662,0.5546654462814331,0.0,0,,
62,0.8418052256532067,0.5479721945524215,0.0,0,,
63,0.8587490102929533,0.5318309885263443,0.0,0,,
64,0.8441805225653206,0.5505882555246353,0.0,0,,
65,0.8594615993665875,0.5203083819150924,0.0,0,,
66,0.8536817102137767,0.5398658323287964,0.0,0,,
67,0.8648456057007126,0.5045696818828582,0.0,0,,
68,0.8599366587490103,0.5193926650285721,0.0,0,,
69,0.8600158353127474,0.509795281291008,0.0,0,,
70,0.8726049089469518,0.48966805219650267,0.0,0,,
71,0.8650039588281868,0.5001967239379883,0.0,0,,
72,0.8575613618368962,0.5099258130788803,0.0,0,,
73,0.8719714964370546,0.48070310294628144,0.0,0,,
74,0.873950910530483,0.49195120990276336,0.0,0,,
75,0.8755344418052257,0.4837532687187195,0.0,0,,
76,0.8730007917656374,0.4689828234910965,0.0,0,,
77,0.8749010292953285,0.4710454100370407,0.0,0,,
78,0.8759303246239113,0.46230318188667296,0.0,0,,
79,0.8774346793349168,0.4619970577955246,0.0,0,,
80,0.884006334125099,0.4464911222457886,0.0,0,,
81,0.8779097387173397,0.46630538403987887,0.0,0,,
82,0.8682501979414093,0.4703699392080307,0.0,0,,
83,0.8774346793349168,0.4534329116344452,0.0,0,,
84,0.8787806809184482,0.46288235068321226,0.0,0,,
85,0.881076801266825,0.46361269235610963,0.0,0,,
86,0.8840855106888361,0.4439757812023163,0.0,0,,
87,0.8818685669041963,0.45329603910446165,0.0,0,,
88,0.8786223277909738,0.46003602623939516,0.0,0,,
89,0.872763262074426,0.4799924975633621,0.0,0,,
90,0.8765637371338084,0.45757962703704835,0.0,0,,
91,0.8845605700712589,0.43837709188461305,0.0,0,,
92,0.8855106888361045,0.43141183495521546,0.0,0,,
93,0.8831353919239905,0.4441127508878708,0.0,0,,
94,0.8931908155186065,0.41901845097541807,0.0,0,,
95,0.8854315122723674,0.4393839681148529,0.0,0,,
96,0.8923198733174981,0.41355426609516144,0.0,0,,
97,0.8856690419635788,0.43483986854553225,0.0,0,,
98,0.8896278701504354,0.43214378237724305,0.0,0,,
99,0.8974663499604117,0.4105939924716949,0.0,0,,
100,0.8879651623119557,0.44405816614627835,0.0,0,,
101,0.8926365795724466,0.408328949213028,0.0,0,,
102,0.8913697545526524,0.4252957665920258,0.0,0,,
103,0.8939825811559778,0.41781949400901797,0.0,0,,
104,0.8962787015043547,0.4064666450023651,0.0,0,,
105,0.8907363420427553,0.41145272135734556,0.0,0,,
106,0.8901029295328583,0.42870111763477325,0.0,0,,
107,0.8923990498812352,0.41611023128032687,0.0,0,,
108,0.8897862232779098,0.4354852801561356,0.0,0,,
109,0.8904988123515439,0.4217029505968094,0.0,0,,
110,0.889390340459224,0.42352441906929017,0.0,0,,
111,0.8980205859065716,0.41019462823867797,0.0,0,,
112,0.8896278701504354,0.4293238240480423,0.0,0,,
113,0.9007917656373713,0.38907830476760863,0.0,0,,
114,0.8911322248614411,0.43040384352207184,0.0,0,,
115,0.8980205859065716,0.3922114807367325,0.0,0,,
116,0.8920823436262866,0.4329977464675903,0.0,0,,
117,0.8980205859065716,0.3991626805067062,0.0,0,,
118,0.8956452889944576,0.4077755576372147,0.0,0,,
119,0.8963578780680919,0.4126980882883072,0.0,0,,
120,0.8978622327790974,0.3982701754570007,0.031749802058590654,1,,
121,0.8946159936658749,0.42703050196170805,0.032541567695962,1,,
122,0.8997624703087886,0.40640330374240874,0.03436262866191607,1,,
123,0.898812351543943,0.38998620688915253,0.03222486144101346,1,,
124,0.8878068091844814,0.41814046978950503,0.029216152019002375,1,,
125,0.897624703087886,0.3915038239955902,0.03127474267616785,1,,
126,0.897624703087886,0.3969417428970337,0.03436262866191607,1,,
