round,main_accuracy,main_loss,attack_success_rate,is_attack_active,bottleneck_distance,bottleneck_threshold
1,0.0604117181314331,3.6319221830368043,0.0,0,,
2,0.07743467933491686,3.5634486150741576,0.0,0,,
3,0.06872525732383214,3.490144281387329,0.0,0,,
4,0.12573238321456848,3.4502499866485596,0.0,0,,
5,0.15906571654790183,3.394982738494873,0.0,0,,
6,0.10364212193190815,3.3192830324172973,0.0,0,,
7,0.19770387965162312,3.199789628982544,0.0,0,,
8,0.19287410926365794,3.0696182203292848,0.0,0,,
9,0.22747426761678544,2.9358758115768433,0.0,0,,
10,0.2466349960411718,2.857022485733032,0.0,0,,
11,0.307680126682502,2.6425605964660646,0.0,0,,
12,0.2588281868566904,2.8414718866348267,0.0,0,,
13,0.1566904196357878,2.9287245798110964,0.0,0,,
14,0.34813935075217733,2.4177803373336793,0.0,0,,
15,0.3168646080760095,2.4466834354400633,0.0,0,,
16,0.3374505146476643,2.3694182872772216,0.0,0,,
17,0.20356294536817102,3.669780340194702,0.0,0,,
18,0.37593032462391135,2.2659905529022217,0.0,0,,
19,0.42375296912114013,2.064079921245575,0.0,0,,
20,0.4520190023752969,1.8698727250099183,0.0,0,,
21,0.41963578780680916,1.9132855367660522,0.0,0,,
22,0.3779889152810768,2.0015826773643495,0.0,0,,
23,0.5087094220110847,1.717968029975891,0.0,0,,
24,0.4757719714964371,1.7371484303474427,0.0,0,,
25,0.46571654790182104,1.7737322688102721,0.0,0,,
26,0.49184481393507523,1.6088233137130736,0.0,0,,
27,0.49445764053840063,1.710529556274414,0.0,0,,
28,0.3319081551860649,2.8018917417526246,0.0,0,,
29,0.5058590657165479,1.656199803352356,0.0,0,,
30,0.584560570071259,1.3659614515304566,0.0,0,,
31,0.35985748218527314,3.0748598384857178,0.0,0,,
32,0.5572446555819477,1.5853726482391357,0.0,0,,
33,0.5730799683293745,1.302432084083557,0.0,0,,
34,0.5699129057798892,1.3201889419555664,0.0,0,,
35,0.5267616785431513,1.633610601425171,0.0,0,,
36,0.5441805225653207,1.401101393699646,0.0,0,,
37,0.6025336500395883,1.2867827391624451,0.0,0,,
38,0.510609659540776,1.6910794258117676,0.0,0,,
39,0.6275534441805226,1.209585943222046,0.0,0,,
40,0.5987331749802058,1.1667622423171997,0.0,0,,
41,0.6774346793349169,1.025260992050171,0.0,0,,
42,0.6961203483768804,0.9301767551898956,0.0,0,,
43,0.7012668250197941,0.9440849912166596,0.0,0,,
44,0.7117181314330958,0.9013167464733124,0.0,0,,
45,0.7053840063341251,0.8935479962825775,0.0,0,,
46,0.7222486144101345,0.8709876728057862,0.0,0,,
47,0.7334916864608076,0.8433965134620667,0.0,0,,
48,0.7389548693586698,0.8709532988071441,0.0,0,,
49,0.734362628661916,0.8330927073955536,0.0,0,,
50,0.6985748218527316,0.8760340511798859,0.0,0,,
51,0.7489311163895487,0.7968369174003601,0.0,0,,
52,0.6845605700712589,0.9299284195899964,0.0,0,,
53,0.7102929532858274,0.8609749746322631,0.0,0,,
54,0.7420427553444181,0.8005759418010712,0.0,0,,
55,0.7475059382422803,0.7909884095191956,0.0,0,,
56,0.7558194774346794,0.7618951857089996,0.0,0,,
57,0.7274742676167855,0.8329962956905365,0.0,0,,
58,0.7627870150435471,0.7310768747329712,0.0,0,,
59,0.7673000791765637,0.7257283234596252,0.0,0,,
60,0.7672209026128266,0.7322390532493591,0.0,0,,
61,0.7432304038004751,0.7678349006175995,0.0,0,,
62,0.7716547901821061,0.8174411380290985,0.0,0,,
63,0.7512272367379256,0.7536295485496521,0.0,0,,
64,0.7779097387173397,0.7047804045677185,0.0,0,,
65,0.7306413301662708,0.8798194205760956,0.0,0,,
66,0.7830562153602534,0.7398181533813477,0.0,0,,
67,0.744972288202692,0.8306519961357117,0.0,0,,
68,0.7604908946951703,0.7358359110355377,0.0,0,,
69,0.7771971496437055,0.7082848978042603,0.0,0,,
70,0.7719714964370546,0.70567316532135,0.0,0,,
71,0.7840855106888361,0.7280810785293579,0.0,0,,
72,0.7984164687252573,0.6466211116313935,0.0,0,,
73,0.7276326207442597,0.8222205352783203,0.0,0,,
74,0.7583531274742676,0.7654432487487793,0.0,0,,
