round,main_accuracy,main_loss,attack_success_rate,is_attack_active,bottleneck_distance,bottleneck_threshold
47,0.6785431512272367,0.9254807472229004,0.0,0,,
48,0.6451306413301663,1.0985810351371765,0.0,0,,
49,0.6950118764845605,0.9206200134754181,0.0,0,,
50,0.6547901821060966,1.1505068743228912,0.0,0,,
51,0.6902612826603325,0.9808109831809998,0.0,0,,
52,0.684085510688836,0.9571003246307374,0.0,0,,
53,0.6836896278701504,0.974937355518341,0.0,0,,
54,0.6882026920031671,0.9792964911460876,0.0,0,,
55,0.6825019794140934,1.0376005780696869,0.0,0,,
56,0.7442596991290578,0.8473221266269684,0.0,0,,
57,0.7160728424386381,0.8742678987979889,0.0,0,,
58,0.7477434679334917,0.8070719587802887,0.0,0,,
59,0.7199524940617578,0.9057640743255615,0.0,0,,
60,0.6198733174980205,1.2582355570793151,0.0,0,,
61,0.7376880443388757,0.8235608398914337,0.0,0,,
62,0.7448139350752178,0.7840746092796326,0.0,0,,
63,0.6693586698337293,1.0197385847568512,0.0,0,,
64,0.8005542359461599,0.6839865159988403,0.0,0,,
65,0.7465558194774347,0.8158087289333343,0.0,0,,
66,0.7996041171813143,0.6754248809814453,0.0,0,,
67,0.7540775930324624,0.7867306244373321,0.0,0,,
68,0.7946159936658749,0.6618118929862976,0.0,0,,
69,0.7319081551860649,0.8393730437755584,0.0,0,,
70,0.7795724465558195,0.6803258442878723,0.0,0,,
71,0.7701504354711005,0.7088081824779511,0.0,0,,
72,0.6666666666666666,0.9770166063308716,0.0,0,,
73,0.7897070467141726,0.6817239427566528,0.0,0,,
74,0.7363420427553444,0.8611431729793548,0.0,0,,
75,0.8159936658749011,0.6103128182888031,0.0,0,,
76,0.721298495645289,0.9407798814773559,0.0,0,,
77,0.8140934283452098,0.6098150444030762,0.0,0,,
78,0.7657957244655582,0.7537782108783722,0.0,0,,
79,0.7554235946159936,0.7742764866352081,0.0,0,,
80,0.7873317498020586,0.6626395320892334,0.0,0,,
81,0.7536817102137767,0.7611551225185395,0.0,0,,
82,0.8239113222486144,0.5706372165679932,0.0,0,,
83,0.7991290577988915,0.6654750454425812,0.0,0,,
84,0.6946159936658749,0.9356730651855468,0.0,0,,
85,0.8269992082343627,0.587742115855217,0.0,0,,
86,0.8281076801266825,0.5595317584276199,0.0,0,,
87,0.6905779889152811,1.178827724456787,0.0,0,,
88,0.8154394299287411,0.6357300305366516,0.0,0,,
89,0.8052256532066508,0.6314152491092682,0.0,0,,
90,0.8284243863816311,0.5838659518957138,0.0,0,,
91,0.8357086302454474,0.5254225367307663,0.0,0,,
92,0.7357878068091844,1.0529311096668243,0.0,0,,
93,0.834916864608076,0.5602500706911087,0.0,0,,
94,0.8096595407759303,0.5970905905961991,0.0,0,,
95,0.8030878859857482,0.6504017293453217,0.0,0,,
96,0.8212193190815519,0.588751556277275,0.0,0,,
97,0.7342834520981789,1.004253031015396,0.0,0,,
98,0.8169437846397466,0.628232970237732,0.0,0,,
99,0.8199524940617577,0.5854277527332306,0.0,0,,
100,0.8191607284243864,0.6169199949502945,0.0,0,,
