round,main_accuracy,main_loss,attack_success_rate,is_attack_active,bottleneck_distance,bottleneck_threshold
1,0.08036421219319081,3.507316327095032,0.0,0,,
2,0.09738717339667459,3.4837084007263184,0.0,0,,
3,0.09651623119556611,3.431916399002075,0.0,0,,
4,0.12486144101346001,3.398418083190918,0.0,0,,
5,0.1505938242280285,3.349909882545471,0.0,0,,
6,0.18527315914489312,3.257377791404724,0.0,0,,
7,0.24481393507521773,3.1168098306655883,0.0,0,,
8,0.26587490102929534,2.9512224817276,0.0,0,,
9,0.28099762470308787,2.770947341918945,0.0,0,,
10,0.31346001583531274,2.566332292556763,0.0,0,,
11,0.3409342834520982,2.395087604522705,0.0,0,,
12,0.35748218527315917,2.3430104732513426,0.0,0,,
13,0.40110847189231985,2.184191083908081,0.0,0,,
14,0.4107680126682502,2.1175870370864867,0.0,0,,
15,0.4440221694378464,1.9880219674110413,0.0,0,,
16,0.444972288202692,1.9233106517791747,0.0,0,,
17,0.37885985748218526,2.0809940457344056,0.0,0,,
18,0.47371338083927156,1.7971891117095948,0.0,0,,
19,0.5435471100554236,1.5456632328033448,0.0,0,,
20,0.5629453681710214,1.4656135511398316,0.0,0,,
21,0.5874109263657957,1.370847806930542,0.0,0,,
22,0.6152810768012669,1.3378086137771605,0.0,0,,
23,0.6343626286619161,1.2356490111351013,0.0,0,,
24,0.642042755344418,1.2059510111808778,0.0,0,,
25,0.6664291369754552,1.1643202352523803,0.0,0,,
26,0.665083135391924,1.1051891732215882,0.0,0,,
27,0.6726049089469517,1.071392856836319,0.0,0,,
28,0.680443388756928,1.060891649723053,0.0,0,,
29,0.6558194774346794,1.1032575869560242,0.0,0,,
30,0.7016627078384798,0.9958444714546204,0.0,0,,
31,0.6504354711005542,1.1814936590194702,0.0,0,,
32,0.6969121140142518,1.0421943616867066,0.0,0,,
33,0.7078384798099763,0.9379004275798798,0.0,0,,
34,0.7338083927157562,0.8961043429374694,0.0,0,,
35,0.7476642913697545,0.8445139276981354,0.0,0,,
36,0.7631828978622328,0.8189432501792908,0.0,0,,
37,0.7305621536025336,0.87546879529953,0.0,0,,
38,0.7525732383214568,0.8282575225830078,0.0,0,,
39,0.7786223277909738,0.7904683542251587,0.0,0,,
40,0.7721298495645289,0.7700969099998474,0.0,0,,
41,0.7596991290577989,0.8263638257980347,0.0,0,,
42,0.7820269200316706,0.7272524321079255,0.0,0,,
43,0.7767220902612827,0.7388738322257996,0.0,0,,
44,0.7683293745051465,0.7663592958450317,0.0,0,,
45,0.7947743467933491,0.7141271495819091,0.0,0,,
46,0.8030878859857482,0.6962176120281219,0.0,0,,
